BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
287,JEANNE,But if he leaves us without anything to live on?,0.03,0.5,0.96,0.7,R,9/10
288,EMILE,"Well, you see, when it gets that far, then I suppose I",0.03,0.3,0.96,0.7,R,9/10
289,EMILE,shall have to introduce myself. But you don't expect anything of,0.03,0.3,0.96,0.2,R,9/10
290,EMILE,"the kind, do you--seeing that he is fond of you and very much",0.03,0.4,0.96,0.2,R,9/10
291,EMILE,attached to the child?,0.03,0.5,0.96,0.2,R,9/10
292,JEANNE,"I don't know, but I have a feeling that something dreadful",0.03,0.3,0.96,0.7,R,9/10
293,JEANNE,is in store for me.,0.03,0.3,0.96,0.2,R,9/10
294,EMILE,Has he promised to marry you?,0.03,0.5,0.96,0.7,R,9/10
295,JEANNE,"No, not promised exactly, but he has held out hopes.",0.03,0.3,0.96,0.7,R,9/10
296,EMILE,"Hopes, yes! Do you remember my words at the start: don't",0.03,0.45,0.96,0.7,R,9/10
297,EMILE,"hope for anything, for those above us don't marry downward.",0.03,0.3,0.96,0.2,R,9/10
298,JEANNE,But such things have happened.,0.03,0.3,0.96,0.7,R,9/10
299,EMILE,"Yes, they have happened. But, would you feel at home in his",0.03,0.3,0.96,0.7,R,9/10
300,EMILE,"world? I can't believe it, for you wouldn't even understand what",0.03,0.5,0.96,0.2,R,9/10
301,EMILE,they were talking of. Now and then I take my meals where he is,0.03,0.3,0.96,0.2,R,9/10
302,EMILE,"eating--out in the kitchen is my place, of course--and I don't",0.04,0.5,0.96,0.2,R,9/10
303,EMILE,make out a word of what they say.,0.04,0.3,0.96,0.2,R,9/10
304,JEANNE,So you take your meals at that place?,0.04,0.5,0.96,0.7,R,9/10
305,EMILE,"Yes, in the kitchen.",0.04,0.3,0.96,0.7,R,9/10
306,JEANNE,"And think of it, he has never asked me to come with him.",0.04,0.3,0.96,0.7,R,9/10
307,EMILE,"Well, that's rather to his credit, and it shows he has some",0.04,0.3,0.96,0.7,R,9/10
308,EMILE,respect for the mother of his child. The women over there are a,0.04,0.3,0.96,0.2,R,9/10
309,EMILE,queer lot.,0.04,0.3,0.96,0.2,R,9/10
310,JEANNE,Is that so?,0.04,0.5,0.96,0.7,R,9/10
311,EMILE,But Maurice never pays any attention to the women. There is,0.04,0.3,0.95,0.7,R,9/10
312,EMILE,something _square_ about that fellow.,0.04,0.3,0.95,0.2,R,9/10
313,JEANNE,"That's what I feel about him, too, but as soon as there is",0.04,0.3,0.95,0.7,R,9/10
314,JEANNE,"a woman in it, a man isn't himself any longer.",0.04,0.3,0.95,0.2,R,9/10
315,EMILE,[Smiling] You don't tell me! But listen: are you hard up,0.04,0.45,0.95,0.7,R,9/10
316,EMILE,for money?,0.04,0.5,0.95,0.2,R,9/10
317,JEANNE,"No, nothing of that kind.",0.04,0.3,0.95,0.7,R,9/10
318,EMILE,"Well, then the worst hasn't come yet--Look! Over there!",0.04,0.7,0.95,0.7,R,9/10
319,EMILE,"There he comes. And I'll leave you. Good-bye, little girl.",0.04,0.3,0.95,0.2,R,9/10
320,JEANNE,"Is he coming? Yes, that's him.",0.04,0.5,0.95,0.7,R,9/10
321,EMILE,"Don't make him mad now--with your jealousy, Jeanne! [Goes",0.14,0.55,0.95,0.7,R,8/10
322,EMILE,out.],0.04,0.3,0.95,0.2,R,9/10
323,JEANNE,"No, I won't.",0.04,0.3,0.95,0.7,R,9/10
324,MARION,"[Runs up to him and is lifted up into his arms] Papa,",0.04,0.3,0.95,0.7,R,9/10
325,MARION,papa!,0.04,0.45,0.95,0.2,R,9/10
326,MAURICE,"My little girl! [Greets JEANNE] Can you forgive me,",0.04,0.45,0.95,0.7,R,9/10
327,MAURICE,"Jeanne, that I have kept you waiting so long?",0.04,0.5,0.95,0.2,R,9/10
328,JEANNE,Of course I can.,0.04,0.3,0.95,0.7,R,9/10
329,MAURICE,But say it in such a way that I can hear that you are,0.04,0.3,0.95,0.7,R,9/10
330,MAURICE,forgiving me.,0.04,0.3,0.95,0.2,R,9/10
331,JEANNE,Come here and let me whisper it to you.,0.04,0.3,0.95,0.7,R,9/10
332,MAURICE,I didn't hear.,0.04,0.3,0.95,0.7,R,9/10
333,MAURICE,"Now I heard! Well--you know, I suppose that this is the",0.04,0.55,0.95,0.2,R,9/10
334,MAURICE,"day that will settle my fate? My play is on for tonight, and there",0.04,0.5,0.95,0.2,R,9/10
335,MAURICE,is every chance that it will succeed--or fail.,0.04,0.4,0.95,0.2,R,9/10
336,JEANNE,I'll make sure of success by praying for you.,0.04,0.3,0.95,0.7,R,9/10
337,MAURICE,"Thank you. If it doesn't help, it can at least do no",0.04,0.3,0.95,0.7,R,9/10
338,MAURICE,"harm--Look over there, down there in the valley, where the haze is",0.04,0.4,0.95,0.2,R,9/10
339,MAURICE,thickest: there lies Paris. Today Paris doesn't know who Maurice,0.04,0.3,0.95,0.2,R,9/10
340,MAURICE,"is, but it is going to know within twenty-four hours. The haze,",0.04,0.3,0.95,0.2,R,9/10
341,MAURICE,"which has kept me obscured for thirty years, will vanish before my",0.04,0.3,0.95,0.2,R,9/10
342,MAURICE,"breath, and I shall become visible, I shall assume definite shape",0.04,0.3,0.95,0.2,R,9/10
343,MAURICE,and begin to be somebody. My enemies--which means all who would,0.04,0.4,0.95,0.2,R,9/10
344,MAURICE,like to do what I have done--will be writhing in pains that shall,0.04,0.4,0.95,0.2,R,9/10
345,MAURICE,"be my pleasures, for they will be suffering all that I have",0.04,0.3,0.95,0.2,R,9/10
346,MAURICE,suffered.,0.04,0.3,0.95,0.2,R,9/10
347,JEANNE,"Don't talk that way, don't!",0.04,0.45,0.95,0.7,R,9/10
348,MAURICE,But that's the way it is.,0.04,0.3,0.95,0.7,R,9/10
349,JEANNE,"Yes, but don't speak of it--And then?",0.04,0.6,0.95,0.7,R,9/10
350,MAURICE,"Then we are on firm ground, and then you and Marion will",0.04,0.3,0.95,0.7,R,9/10
351,MAURICE,bear the name I have made famous.,0.14,0.3,0.95,0.2,R,8/10
352,JEANNE,You love me then?,0.04,0.5,0.95,0.7,R,9/10
353,MAURICE,"I love both of you, equally much, or perhaps Marion a",0.04,0.3,0.95,0.7,R,9/10
354,MAURICE,little more.,0.04,0.3,0.95,0.2,R,9/10
355,JEANNE,"I am glad of it, for you can grow tired of me, but not of",0.04,0.3,0.95,0.7,R,9/10
356,JEANNE,her.,0.04,0.3,0.95,0.2,R,9/10
357,MAURICE,Have you no confidence in my feelings toward you?,0.04,0.5,0.95,0.7,R,9/10
358,JEANNE,"I don't know, but I am afraid of something, afraid of",0.04,0.3,0.95,0.7,R,9/10
359,JEANNE,something terrible--,0.04,0.4,0.95,0.2,R,9/10
360,MAURICE,"You are tired out and depressed by your long wait, which",0.04,0.3,0.95,0.7,R,9/10
361,MAURICE,once more I ask you to forgive. What have you to be afraid of?,0.04,0.5,0.95,0.2,R,9/10
362,JEANNE,The unexpected: that which you may foresee without having,0.04,0.3,0.95,0.7,R,9/10
363,JEANNE,any particular reason to do so.,0.04,0.3,0.95,0.2,R,9/10
364,MAURICE,"But I foresee only success, and I have particular reasons",0.04,0.3,0.95,0.7,R,9/10
365,MAURICE,for doing so: the keen instincts of the management and their,0.04,0.3,0.95,0.2,R,9/10
366,MAURICE,"knowledge of the public, not to speak of their personal",0.04,0.3,0.95,0.2,R,9/10
367,MAURICE,acquaintance with the critics. So now you must be in good spirits--,0.04,0.4,0.95,0.2,R,9/10
368,JEANNE,"I can't, I can't! Do you know, there was an Abbé here a",0.04,0.45,0.95,0.7,R,9/10
369,JEANNE,"while ago, who talked so beautifully to us. My faith--which you",0.04,0.4,0.95,0.2,R,9/10
370,JEANNE,"haven't destroyed, but just covered up, as when you put chalk on a",0.04,0.3,0.95,0.2,R,9/10
371,JEANNE,"window to clean it--I couldn't lay hold on it for that reason, but",0.04,0.4,0.95,0.2,R,9/10
372,JEANNE,"this old man just passed his hand over the chalk, and the light",0.04,0.3,0.95,0.2,R,9/10
373,JEANNE,"came through, and it was possible again to see that the people",0.04,0.3,0.95,0.2,R,9/10
374,JEANNE,within were at home--To-night I will pray for you at St. Germain.,0.04,0.4,0.95,0.2,R,9/10
375,MAURICE,Now I am getting scared.,0.04,0.3,0.95,0.7,R,9/10
376,JEANNE,Fear of God is the beginning of wisdom.,0.04,0.3,0.95,0.7,R,9/10
377,MAURICE,God? What is that? Who is he?,0.04,0.9,0.95,0.7,R,9/10
378,JEANNE,It was he who gave joy to your youth and strength to your,0.04,0.3,0.95,0.7,R,9/10
379,JEANNE,manhood. And it is he who will carry us through the terrors that,0.04,0.3,0.95,0.2,R,9/10
380,JEANNE,lie ahead of us.,0.04,0.3,0.94,0.2,R,9/10
381,MAURICE,What is lying ahead of us? What do you know? Where have,0.04,0.7,0.94,0.7,R,9/10
382,MAURICE,you learned of this? This thing that I don't know?,0.04,0.7,0.94,0.2,R,9/10
383,JEANNE,"I can't tell. I have dreamt nothing, seen nothing, heard",0.04,0.3,0.94,0.7,R,9/10
384,JEANNE,nothing. But during these two dreadful hours I have experienced,0.04,0.3,0.94,0.2,R,9/10
385,JEANNE,such an infinity of pain that I am ready for the worst.,0.04,0.3,0.94,0.2,R,9/10
386,MARION,"Now I want to go home, mamma, for I am hungry.",0.04,0.3,0.94,0.7,R,9/10
387,MAURICE,"Yes, you'll go home now, my little darling. [Takes her",0.04,0.3,0.94,0.7,R,9/10
388,MAURICE,into his arms.],0.05,0.3,0.94,0.2,R,9/10
389,MARION,"[Shrinking] Oh, you hurt me, papa!",0.05,0.45,0.94,0.7,R,9/10
390,JEANNE,"Yes, we must get home for dinner. Good-bye then, Maurice.",0.05,0.3,0.94,0.7,R,9/10
391,JEANNE,And good luck to you!,0.05,0.45,0.94,0.2,R,9/10
392,MAURICE,[To MARION] How did I hurt you? Doesn't my little girl,0.05,0.5,0.94,0.7,R,9/10
393,MAURICE,know that I always want to be nice to her?,0.05,0.5,0.94,0.2,R,9/10
394,MARION,"If you are nice, you'll come home with us.",0.05,0.3,0.94,0.7,R,9/10
395,MAURICE,"[To JEANNE] When I hear the child talk like that, you",0.05,0.3,0.94,0.7,R,9/10
396,MAURICE,"know, I feel as if I ought to do what she says. But then reason",0.05,0.3,0.94,0.2,R,9/10
397,MAURICE,"and duty protest--Good-bye, my dear little girl! [He kisses the",0.05,0.55,0.94,0.2,R,9/10
398,MAURICE,"child, who puts her arms around his neck.]",0.05,0.3,0.94,0.2,R,9/10
399,JEANNE,When do we meet again?,0.05,0.5,0.94,0.7,R,9/10
400,MAURICE,"We'll meet tomorrow, dear. And then we'll never part",0.05,0.3,0.94,0.7,R,9/10
401,MAURICE,again.,0.05,0.3,0.94,0.2,R,9/10
402,JEANNE,"[Embraces him] Never, never to part again! [She makes the",0.05,0.45,0.94,0.7,R,9/10
403,JEANNE,sign of the cross on his forehead] May God protect you!,0.05,0.45,0.94,0.2,R,9/10
404,MAURICE,"[Moved against his own will] My dear, beloved Jeanne!",0.05,0.45,0.94,0.7,R,9/10
405,MAURICE,Both turn around simultaneously and throw kisses at each other.),0.05,0.3,0.94,0.2,R,9/10
406,MAURICE,"[Comes back] Jeanne, I am ashamed of myself. I am always",0.05,0.3,0.94,0.2,R,9/10
407,MAURICE,"forgetting you, and you are the last one to remind me of it. Here",0.05,0.3,0.94,0.2,R,9/10
408,MAURICE,are the tickets for tonight.,0.05,0.3,0.94,0.2,R,9/10
409,JEANNE,"Thank you, dear, but--you have to take up your post of",0.05,0.4,0.94,0.7,R,9/10
410,JEANNE,"duty alone, and so I have to take up mine--with Marion.",0.05,0.4,0.94,0.2,R,9/10
411,MAURICE,Your wisdom is as great as the goodness of your heart.,0.05,0.3,0.94,0.7,R,9/10
412,MAURICE,"Yes, I am sure no other woman would have sacrificed a pleasure to",0.05,0.3,0.94,0.2,R,9/10
413,MAURICE,"serve her husband--I must have my hands free tonight, and there is",0.05,0.4,0.94,0.2,R,9/10
414,MAURICE,no place for women and children on the battle-field--and this you,0.05,0.4,0.94,0.2,R,9/10
415,MAURICE,understood!,0.05,0.45,0.94,0.2,R,9/10
416,JEANNE,"Don't think too highly of a poor woman like myself, and",0.05,0.3,0.94,0.7,R,9/10
417,JEANNE,then you'll have no illusions to lose. And now you'll see that I,0.05,0.3,0.94,0.2,R,9/10
418,JEANNE,can be as forgetful as you--I have bought you a tie and a pair of,0.05,0.4,0.94,0.2,R,9/10
419,JEANNE,gloves which I thought you might wear for my sake on your day of,0.05,0.3,0.94,0.2,R,9/10
420,JEANNE,honour.,0.05,0.3,0.94,0.2,R,9/10
421,MAURICE,"[Kissing her hand] Thank you, dear.",0.05,0.3,0.94,0.7,R,9/10
422,JEANNE,"And then, Maurice, don't forget to have your hair fixed,",0.05,0.3,0.94,0.7,R,9/10
423,JEANNE,"as you do all the time. I want you to be good-looking, so that",0.05,0.3,0.94,0.2,R,9/10
424,JEANNE,others will like you too.,0.05,0.3,0.94,0.2,R,9/10
425,MAURICE,There is no jealousy in _you_!,0.05,0.45,0.94,0.7,R,9/10
426,JEANNE,"Don't mention that word, for evil thoughts spring from it.",0.05,0.3,0.94,0.7,R,9/10
427,MAURICE,Just now I feel as if I could give up this evening's,0.05,0.3,0.94,0.7,R,9/10
428,MAURICE,victory--for I am going to win--,0.05,0.5,0.94,0.2,R,9/10
429,JEANNE,"Hush, hush!",0.05,0.45,0.94,0.7,R,9/10
430,MAURICE,And go home with you instead.,0.05,0.3,0.94,0.7,R,9/10
431,JEANNE,But you mustn't do that! Go now: your destiny is waiting,0.05,0.45,0.94,0.7,R,9/10
432,JEANNE,for you.,0.05,0.3,0.94,0.2,R,9/10
433,MAURICE,Good-bye then! And may that happen which must happen!,0.05,0.6,0.94,0.7,R,9/10
434,JEANNE,[Alone with MARION] O Crux! Ave spes unica!,0.05,0.6,0.94,0.7,R,9/10
435,JEANNE,SECOND SCENE,0.05,0.3,0.94,0.2,R,9/10
436,JEANNE,"an aquarium with goldfish and dishes containing vegetables, fruit,",0.05,0.3,0.94,0.2,R,9/10
437,JEANNE,"preserves, etc. In the background is a door leading to the",0.05,0.3,0.94,0.2,R,9/10
438,JEANNE,"kitchen, where workmen are taking their meals. At the other end of",0.05,0.3,0.94,0.2,R,9/10
439,JEANNE,the kitchen can be seen a door leading out to a garden. On the,0.05,0.3,0.94,0.2,R,9/10
440,JEANNE,"left, in the background, stands a counter on a raised platform,",0.05,0.3,0.94,0.2,R,9/10
441,JEANNE,and back of it are shelves containing all sorts of bottles. On the,0.05,0.3,0.94,0.2,R,9/10
442,JEANNE,"right, a long table with a marble top is placed along the wall,",0.05,0.3,0.94,0.2,R,9/10
443,JEANNE,and another table is placed parallel to the first further out on,0.05,0.3,0.94,0.2,R,9/10
444,JEANNE,the floor. Straw-bottomed chairs stand around the tables. The,0.05,0.3,0.94,0.2,R,9/10
445,JEANNE,walls are covered with oil-paintings.),0.05,0.3,0.94,0.2,R,9/10
446,JEANNE,smoking a cigarette.),0.05,0.3,0.94,0.2,R,9/10
447,MME,"CATHERINE. So it's tonight the great event comes off,",0.05,0.3,0.94,0.7,R,9/10
448,MME,Monsieur Maurice?,0.05,0.5,0.94,0.2,R,9/10
449,MAURICE,"Yes, tonight.",0.05,0.3,0.93,0.7,R,9/10
450,MME,CATHERINE. Do you feel upset?,0.05,0.5,0.93,0.7,R,9/10
451,MAURICE,Cool as a cucumber.,0.05,0.3,0.93,0.7,R,9/10
452,MME,"CATHERINE. Well, I wish you luck anyhow, and you have",0.05,0.3,0.93,0.7,R,9/10
453,MME,"deserved it, Monsieur Maurice, after having had to fight against",0.05,0.3,0.93,0.2,R,9/10
454,MME,such difficulties as yours.,0.05,0.3,0.93,0.2,R,9/10
455,MAURICE,"Thank you, Madame Catherine. You have been very kind to",0.15,0.3,0.93,0.7,R,8/10
456,MAURICE,"me, and without your help I should probably have been down and out",0.05,0.3,0.93,0.2,R,9/10
457,MAURICE,by this time.,0.05,0.3,0.93,0.2,R,9/10
458,MME,CATHERINE. Don't let us talk of that now. I help along where,0.05,0.3,0.93,0.7,R,9/10
459,MME,"I see hard work and the right kind of will, but I don't want to be",0.05,0.3,0.93,0.2,R,9/10
460,MME,exploited--Can we trust you to come back here after the play and,0.05,0.4,0.93,0.2,R,9/10
461,MME,let us drink a glass with you?,0.05,0.5,0.93,0.2,R,9/10
462,MAURICE,"Yes, you can--of course, you can, as I have already",0.05,0.4,0.93,0.7,R,9/10
463,MAURICE,promised you.,0.05,0.3,0.93,0.2,R,9/10
464,MAURICE,who looks him over carefully.),0.05,0.3,0.93,0.2,R,9/10
465,HENRIETTE,Monsieur Adolphe is not here yet?,0.05,0.5,0.93,0.7,R,9/10
466,MME,"CATHERINE. No, madame. But he'll soon be here now. Won't you",0.15,0.3,0.93,0.7,R,8/10
467,MME,sit down?,0.05,0.5,0.93,0.2,R,9/10
468,HENRIETTE,"No, thank you, I'll rather wait for him outside. [Goes",0.05,0.3,0.93,0.7,R,9/10
469,HENRIETTE,out.],0.05,0.3,0.93,0.2,R,9/10
470,MAURICE,Who--was--that?,0.05,0.7,0.93,0.7,R,9/10
471,MME,"CATHERINE. Why, that's Monsieur Adolphe's friend.",0.05,0.3,0.93,0.7,R,9/10
472,MAURICE,Was--that--her?,0.05,0.7,0.93,0.7,R,9/10
473,MME,CATHERINE. Have you never seen her before?,0.05,0.5,0.93,0.7,R,9/10
474,MAURICE,"No, he has been hiding her from me, just as if he was",0.05,0.3,0.93,0.7,R,9/10
475,MAURICE,afraid I might take her away from him.,0.06,0.3,0.93,0.2,R,9/10
476,MME,"CATHERINE. Ha-ha!--Well, how did you think she looked?",0.06,0.75,0.93,0.7,R,9/10
477,MAURICE,How she looked? Let me see: I can't tell--I didn't see,0.06,0.6,0.93,0.7,R,9/10
478,MAURICE,"her, for it was as if she had rushed straight into my arms at once",0.06,0.3,0.93,0.2,R,9/10
479,MAURICE,and come so close to me that I couldn't make out her features at,0.06,0.3,0.93,0.2,R,9/10
480,MAURICE,all. And she left her impression on the air behind her. I can,0.06,0.3,0.93,0.2,R,9/10
481,MAURICE,still see her standing there. [He goes toward the door and makes a,0.06,0.3,0.93,0.2,R,9/10
482,MAURICE,gesture as if putting his arm around somebody] Whew! [He makes a,0.06,0.45,0.93,0.2,R,9/10
483,MAURICE,gesture as if he had pricked his finger] There are pins in her,0.06,0.3,0.93,0.2,R,9/10
484,MAURICE,waist. She is of the kind that stings!,0.06,0.45,0.93,0.2,R,9/10
485,MME,"CATHERINE. Oh, you are crazy, you with your ladies!",0.06,0.45,0.93,0.7,R,9/10
486,MAURICE,"Yes, it's craziness, that's what it is. But do you know,",0.06,0.3,0.93,0.7,R,9/10
487,MAURICE,"Madame Catherine, I am going before she comes back, or else, or",0.16,0.3,0.93,0.2,R,8/10
488,MAURICE,"else--Oh, that woman is horrible!",0.06,0.55,0.93,0.2,R,9/10
489,MME,CATHERINE. Are you afraid?,0.06,0.5,0.93,0.7,R,9/10
490,MAURICE,"Yes, I am afraid for myself, and also for some others.",0.06,0.3,0.93,0.7,R,9/10
491,MME,"CATHERINE. Well, go then.",0.06,0.3,0.93,0.7,R,9/10
492,MAURICE,"She seemed to suck herself out through the door, and in",0.06,0.3,0.93,0.7,R,9/10
493,MAURICE,"her wake rose a little whirlwind that dragged me along--Yes, you",0.06,0.4,0.93,0.2,R,9/10
494,MAURICE,"may laugh, but can't you see that the palm over there on the",0.06,0.3,0.93,0.2,R,9/10
495,MAURICE,buffet is still shaking? She's the very devil of a woman!,0.06,0.65,0.93,0.2,R,9/10
496,MME,"CATHERINE. Oh, get out of here, man, before you lose all your",0.06,0.3,0.93,0.7,R,9/10
497,MME,reason.,0.06,0.3,0.93,0.2,R,9/10
498,MAURICE,"I want to go, but I cannot--Do you believe in fate,",0.06,0.4,0.93,0.7,R,9/10
499,MAURICE,Madame Catherine?,0.16,0.5,0.93,0.2,R,8/10
500,MME,"CATHERINE. No, I believe in a good God, who protects us",0.06,0.3,0.93,0.7,R,9/10
501,MME,against evil powers if we ask Him in the right way.,0.06,0.3,0.93,0.2,R,9/10
502,MAURICE,So there are evil powers after all! I think I can hear,0.06,0.45,0.93,0.7,R,9/10
503,MAURICE,them in the hallway now.,0.06,0.3,0.93,0.2,R,9/10
504,MME,"CATHERINE. Yes, her clothes rustle as when the clerk tears",0.06,0.3,0.93,0.7,R,9/10
505,MME,off a piece of linen for you. Get away now--through the kitchen.,0.06,0.4,0.93,0.2,R,9/10
506,EMILE,),0.06,0.3,0.93,0.7,R,9/10
507,EMILE,I beg your pardon. [He retires the way he came.],0.06,0.3,0.93,0.2,R,9/10
508,ADOLPHE,"[Comes in first; after him HENRIETTE] Why, there's",0.06,0.3,0.93,0.7,R,9/10
509,ADOLPHE,Maurice. How are you? Let me introduce this lady here to my oldest,0.06,0.5,0.93,0.2,R,9/10
510,ADOLPHE,and best friend. Mademoiselle Henriette--Monsieur Maurice.,0.16,0.4,0.93,0.2,R,8/10
511,MAURICE,[Saluting stiffly] Pleased to meet you.,0.06,0.3,0.93,0.7,R,9/10
512,HENRIETTA,We have seen each other before.,0.06,0.3,0.93,0.7,R,9/10
513,ADOLPHE,"Is that so? When, if I may ask?",0.06,0.7,0.93,0.7,R,9/10
514,MAURICE,A moment ago. Right here.,0.06,0.3,0.93,0.7,R,9/10
515,ADOLPHE,O-oh!--But now you must stay and have a chat with us.,0.06,0.55,0.93,0.7,R,9/10
516,MAURICE,[After a glance at MME. CATHERINE] If I only had time.,0.06,0.3,0.93,0.7,R,9/10
517,ADOLPHE,Take the time. And we won't be sitting here very long.,0.06,0.3,0.93,0.7,R,9/10
518,HENRIETTE,"I won't interrupt, if you have to talk business.",0.06,0.3,0.92,0.7,R,9/10
519,MAURICE,The only business we have is so bad that we don't want to,0.06,0.3,0.92,0.7,R,9/10
520,MAURICE,talk of it.,0.06,0.3,0.92,0.2,R,9/10
521,HENRIETTE,Then we'll talk of something else. [Takes the hat away,0.06,0.3,0.92,0.7,R,9/10
522,HENRIETTE,"from MAURICE and hangs it up] Now be nice, and let me become",0.06,0.3,0.92,0.2,R,9/10
523,HENRIETTE,acquainted with the great author.,0.06,0.3,0.92,0.2,R,9/10
524,MME,"CATHERINE signals to MAURICE, who doesn't notice her.",0.06,0.3,0.92,0.7,R,9/10
